host_is_superhost,host_has_profile_pic,host_identity_verified,has_availability,instant_bookable,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,n_host_verifications,neighbourhood_group_cleansed_Bronx,neighbourhood_group_cleansed_Brooklyn,neighbourhood_group_cleansed_Manhattan,neighbourhood_group_cleansed_Queens,neighbourhood_group_cleansed_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
False,True,True,True,False,0.5780520780729568,-0.19775829992055105,0.020255460322275654,0.020255460322275654,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8893197164541438,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5078326773264203,-0.40935677007163107,-0.433131425598692,-3.3280386102798807,-2.811302220610158,-2.6090119887771714,-3.181477885984575,-3.416794412340123,-2.543695692040817,0.23018313981830596,-0.21297020466134645,0.7287934377159558,-0.10912727148388249,-0.3639904949252049,0.40941893932563556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
True,True,True,True,True,-0.05400194877360004,-0.06630761694996094,-0.10399990507851424,-0.10399990507851424,-0.47010172991868326,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,-0.6527273799685743,-0.006046252844141991,-0.6557988700830366,-0.4597138528599871,-0.02674429534041262,-0.041001234728983336,-0.4699210568752969,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,1.410530255210917,-0.40935677007163107,-0.433131425598692,0.19080376377035538,0.04643409228031477,-0.03260373023223863,0.30556580285926416,0.02310926705674508,0.4485020933858509,-0.2352658386770447,-0.21297020466134645,-0.10583519121123737,-0.10912727148388249,0.07459972298949775,-0.08356565666022536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,False,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,0.8496922589257899,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.49007005758070427,-0.40935677007163107,-0.433131425598692,-0.8569414374917939,-0.19751900760057875,0.4233977314571305,0.4131906080704934,-0.6023277655608669,0.1975435694468402,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3819839397627311,-1.0695348486319471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.4190195785978399,-0.40935677007163107,-0.433131425598692,-0.36272200293417656,-0.19751900760057875,0.14979685444350901,0.4131906080704934,-0.6023277655608669,0.4485020933858509,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3662396755298956,0.40941893932563556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.10399990507851424,-0.10399990507851424,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,0.44236177683306566,-0.0061316030005981416,0.42666901133402996,0.24230939820821593,-0.02676338826359428,-0.041013695618784575,0.25510639166276444,-0.035626451118542145,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5255952970721364,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.36848885613458643,-0.5765502526460863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.3479690996149756,-0.40935677007163107,-0.433131425598692,0.46756664712262047,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3437478694829878,1.3953881312973573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.882218154514968,-0.6527273799685743,-0.006129264640147288,-0.6184723914134826,-0.4597138528599871,-0.02676286516980848,-0.04101335422454344,-0.462235253533904,-0.03562600931680238,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5433579168178525,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3887314815768035,0.9024035353114964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
True,True,True,True,False,0.5202080316542573,-3.031401680705456,1.2959438784370518,1.2959438784370518,-1.0076732735131064,2.036990377985253,-0.49616203869873066,-0.5865907452329315,-0.8751165925757922,2.7889813985508654,-0.006105491308896945,1.5464633714206506,0.9944771672098621,-0.026751182741925637,-0.041005729753158214,1.023686725802052,-0.03561614241128109,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,0.6315348470661493,-0.5433579168178525,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,5.288062039467783,-0.21297020466134645,9.798424538724788,-0.10912727148388249,-0.3774855785533495,0.40941893932563556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
True,True,True,True,True,-0.00038838611403732023,1.0100241246762938,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8680150306366164,0.44236177683306566,-0.006126926279696434,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,0.6112123666536929,0.6708989477712387,-0.433131425598692,0.5664105340341435,0.42978896352172086,0.3549975122037246,0.3486157249437551,0.11933034899791632,0.4485020933858509,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,0.10158989024578717,-0.08356565666022536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
True,True,False,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8680150306366164,-0.6918377069972044,-0.006129264640147288,-0.6557988700830366,-0.48478611182670867,-0.02676286516980848,-0.04101335422454344,-0.4878545980052136,-0.03562600931680238,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.45454481808927205,-0.40935677007163107,-0.433131425598692,0.28964765068187853,0.6737420634026143,0.03579648902116725,0.4131906080704934,0.19149616045379528,0.35197958417853936,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3459970500876786,-0.5765502526460863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
True,True,False,True,False,-1.1572693144880262,0.8706646141458885,-0.012879303784601651,-0.012879303784601651,-1.0076732735131064,2.036990377985253,-0.49616203869873066,-0.5865907452329315,-0.8609134686974407,0.44236177683306566,-0.006105491308896945,0.42666901133402996,0.24230939820821593,-0.026757547049652858,-0.04100988338309196,0.25510639166276444,-0.0356215176657815,1.1546459196765553,0.7995692900705669,0.6661938339629253,-0.1452856264508552,-0.2769186206321112,-0.34934256352480497,-0.433131425598692,0.012884767329613427,0.3426628564214003,0.4233977314571305,0.28404084181701866,0.1433856194832086,0.4485020933858509,-0.0180563153792144,-0.21297020466134645,0.2836581689547861,-0.10912727148388249,-0.26277736771411964,-1.5625194446178081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,False,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8609134686974407,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5255952970721364,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.3819839397627311,0.40941893932563556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,True,-0.05400194877360004,-0.06630761694996094,-0.08743252302507559,-0.08743252302507559,-1.0076732735131064,3.2242884970447165,-0.49616203869873066,-0.5865907452329315,-0.8609134686974407,0.44236177683306566,-0.006119911198343874,0.42666901133402996,0.24230939820821593,-0.026760772794665284,-0.04101198864757892,0.25510639166276444,-0.03562424210984335,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.483346388073996,-0.5078326773264203,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.09870975654050679,0.4233977314571305,0.4131906080704934,-0.19338816731088967,0.04310755471514106,-0.17320597487766462,-0.21297020466134645,0.005448625979055061,-0.10912727148388249,-0.37523639794865876,-0.5765502526460863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
True,True,True,True,False,0.5202080316542573,-3.031401680705456,1.2959438784370518,1.2959438784370518,-1.0076732735131064,2.036990377985253,-0.49616203869873066,-0.5865907452329315,-0.8609134686974407,0.44236177683306566,-0.006105491308896945,1.5464633714206506,0.9944771672098621,-0.026751182741925637,-0.041005729753158214,1.023686725802052,-0.03561614241128109,2.5577553656508885,1.9404941860793299,1.6725324024817845,1.6888738249087387,-0.5433579168178525,-0.34934256352480497,-0.433131425598692,-1.3511608720494113,-2.811302220610158,-4.136616885436557,-3.891801600378691,-4.210618338354785,-3.1807442528090757,5.288062039467783,-0.21297020466134645,9.798424538724788,-0.10912727148388249,-0.3280036052501523,0.40941893932563556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,False,True,False,-0.00038838611403732023,-0.9874621929261805,-0.08743252302507559,-0.08743252302507559,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8609134686974407,0.44236177683306566,-0.006102763221704282,0.42666901133402996,0.24230939820821593,-0.026756936773569426,-0.041009485089810636,0.25510639166276444,-0.03562100223041845,-0.6801895096744957,0.2291068420661853,0.6069974475794631,1.4299336670697371,-0.2946812403778273,-0.34934256352480497,-0.433131425598692,0.36872276021109734,0.44721418494178433,0.4233977314571305,0.4131906080704934,-0.5301619541049879,0.29406607865415174,-0.17320597487766462,-0.1746867726981153,-0.05019328261609115,-0.10912727148388249,-0.31900688283138917,0.40941893932563556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,0.5780520780729568,-0.10485195956694751,-0.004595612757882324,-0.004595612757882324,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.853811906758265,-0.18340345562501434,-0.006046252844141991,-0.17055464737883436,-0.15884674525932865,-0.02674429534041262,-0.041001234728983336,-0.15480311987818896,-0.035610325355040925,-0.3563950221419573,0.6569536780694715,0.8733811863050435,-0.483346388073996,-0.4723074378349882,-0.1092857373375006,0.15648279874556578,-0.955785324403317,-0.7202756502024943,-0.48860519192160773,-1.30880627530918,-0.36177506070793986,-1.250294068662838,0.012973616520475646,-0.13640334073488417,0.22801626035963993,-0.10912727148388249,-0.25827900650473806,0.9024035353114964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
True,True,True,True,False,0.5780520780729568,0.6383987632618802,-0.09571621405179491,-0.09571621405179491,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.853811906758265,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,0.4157513822003147,1.7480200303795224,-0.1692999438843267,-0.433131425598692,0.012884767329613427,0.15098542080069882,-0.2606044610769222,-0.06035853485891636,-0.09716708536971844,0.17823906760537825,-0.20423590677735468,-0.21297020466134645,-0.05019328261609115,-0.10912727148388249,0.08809480661764246,-0.08356565666022536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5433579168178525,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.38648230097211267,0.40941893932563556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
False,True,False,True,False,-5.206352563796986,1.0100241246762938,-0.10399990507851424,-0.10399990507851424,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,0.44236177683306566,-0.0061105577565404605,0.42666901133402996,0.24230939820821593,-0.02675868041952209,-0.041010623070614406,0.25510639166276444,-0.03562247490288431,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5433579168178525,-0.40935677007163107,-0.433131425598692,-7.2817940867408195,-6.296346504622931,-8.696631502330243,-8.196793808827875,0.6004357587037725,-7.041644621101551,-0.2352658386770447,-0.21297020466134645,-0.10583519121123737,-0.10912727148388249,-0.38648230097211267,-1.5625194446178081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,False,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,-0.6527273799685743,-0.006129264640147288,-0.6184723914134826,-0.4597138528599871,-0.02674429534041262,-0.041001234728983336,-0.462235253533904,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.38349433910640773,-0.40935677007163107,-0.433131425598692,0.0326535447119177,0.49948984920197637,-0.07820387640117453,0.19794099764803494,-0.19338816731088967,0.4678065952273129,-0.26629577057673476,-0.21297020466134645,-0.16147709980638358,-0.10912727148388249,-0.32575442464546156,-0.08356565666022536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,True,-0.05400194877360004,-0.06630761694996094,-0.11228359610523357,-0.11228359610523357,-0.47010172991868326,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,-0.6918377069972044,-0.006046252844141991,-0.6557988700830366,-0.48478611182670867,-0.02674429534041262,-0.041001234728983336,-0.4878545980052136,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5255952970721364,-0.40935677007163107,-0.433131425598692,0.6257168661810582,-0.19751900760057875,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,-0.26629577057673476,-0.1746867726981153,-0.21711900840152978,-0.10912727148388249,-0.3662396755298956,-1.0695348486319471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
False,True,True,True,False,0.5780520780729568,-0.6158368315117664,1.3125112604904905,1.3125112604904905,-0.47010172991868326,0.8496922589257899,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,0.44236177683306566,-0.006046252844141991,0.42666901133402996,0.24230939820821593,-0.02674429534041262,-0.041001234728983336,0.25510639166276444,-0.035610325355040925,-0.6801895096744957,-0.9118180539425779,-0.9913049847740192,-0.9364916642922486,-0.5255952970721364,-0.40935677007163107,-0.433131425598692,0.6257168661810582,0.6737420634026143,0.4233977314571305,0.4131906080704934,0.6004357587037725,0.6801561154833996,4.667463401473982,-0.13640334073488417,8.574302549631572,-0.10912727148388249,-0.37298721734396795,0.9024035353114964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
False,True,True,True,True,0.5780520780729568,1.0100241246762938,-0.08743252302507559,-0.08743252302507559,-1.0076732735131064,-0.3376058601336735,-0.49616203869873066,-0.5865907452329315,-0.8467103448190892,-0.4962860718540544,-0.006119911198343874,-0.4691664767352665,-0.35942481699310097,-0.02674429534041262,-0.041001234728983336,-0.3597578756486656,-0.035610325355040925,-0.2484635262977778,0.3717224540672807,0.6957920271546565,-0.5265030810471629,2.44076220046245,1.6311262525204562,0.7460970230898236,0.0326535447119177,0.1858358636408258,0.24099714678138284,0.11184115347905116,0.5042146767626012,0.2747615768126898,-0.17320597487766462,-0.21297020466134645,-0.21711900840152978,8.931417891919976,0.3355046731336286,0.40941893932563556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
